product_id,brand_name,type_id,model,,os,best_price,screen_size,memory_size,battery_size,release_date,
302,ALCATEL,1,1 1/8GB Bluish Black (5033D-2JALUAA),screen_size : 5 ;  memory_size : 8 ; battery_size : 2000 ; os  :  Android,Android,1690,5,8,2000,Oct-20,
767,Samsung,1,Galaxy Note 9 N960 8/512GB Midnight Black,screen_size : 6.4 ;  memory_size : 512 ; battery_size : 4000 ; os  :  Android,Android,17585,6.4,512,4000,Aug-18,
768,Samsung,1,Galaxy Note 9 N960 8/512GB Ocean Blue (SM-N960FZBH),screen_size : 6.4 ;  memory_size : 512 ; battery_size : 4000 ; os  :  Android,Android,17540,6.4,512,4000,Aug-18,
769,Samsung,1,Galaxy Note10 Lite SM-N770F Dual 6/128GB Black (SM-N770FZKD),screen_size : 6.7 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,11405,6.7,128,4500,Jan-20,
770,Samsung,1,Galaxy Note10 Lite SM-N770F Dual 8/128GB Black (SM-N770FZKU),screen_size : 6.7 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,12169,6.7,128,4500,Mar-20,
771,Samsung,1,Galaxy Note20 5G N9810 8/256GB Mystic Gray,screen_size : 6.7 ;  memory_size : 256 ; battery_size : 4300 ; os  :  Android,Android,21175,6.7,256,4300,Sep-20,
772,Samsung,1,Galaxy Note20 5G SM-N981B 8/256GB Mystic Bronze,screen_size : 6.7 ;  memory_size : 256 ; battery_size : 4300 ; os  :  Android,Android,21222,6.7,256,4300,Aug-20,
773,Samsung,1,Galaxy Note20 SM-N980F 8/256GB Mystic Green (SM-N980FZGG),screen_size : 6.7 ;  memory_size : 256 ; battery_size : 4300 ; os  :  Android,Android,22670,6.7,256,4300,Aug-20,
774,Samsung,1,Galaxy Note20 Ultra 5G SM-N9860 12/256GB Mystic Black,screen_size : 6.9 ;  memory_size : 256 ; battery_size : 4500 ; os  :  Android,Android,30008,6.9,256,4500,Sep-20,
775,Samsung,1,Galaxy Note20 Ultra 5G SM-N986B 12/256GB Mystic Black,screen_size : 6.9 ;  memory_size : 256 ; battery_size : 4500 ; os  :  Android,Android,28896,6.9,256,4500,Aug-20,
776,Samsung,1,Galaxy Note20 Ultra 5G SM-N986B 12/512GB Mystic Black (SM-N986BZKH),screen_size : 6.9 ;  memory_size : 512 ; battery_size : 4500 ; os  :  Android,Android,39524,6.9,512,4500,Aug-20,
777,Samsung,1,Galaxy Note20 Ultra SM-N985F 8/256GB Mystic Bronze (SM-N985FZNG),screen_size : 6.9 ;  memory_size : 256 ; battery_size : 4500 ; os  :  Android,Android,32669,6.9,256,4500,Aug-20,
778,Samsung,1,Galaxy S10 Lite SM-G770 6/128GB Black (SM-G770FZKG),screen_size : 6.7 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,14079,6.7,128,4500,Jan-20,
779,Samsung,1,Galaxy S10 Lite SM-G770 8/128GB Black,screen_size : 6.7 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,14654,6.7,128,4500,Mar-20,
780,Samsung,1,Galaxy S10 SM-G973 DS 128GB Green (SM-G973FZGD),screen_size : 6.1 ;  memory_size : 128 ; battery_size : 3400 ; os  :  Android,Android,17561,6.1,128,3400,Feb-19,
781,Samsung,1,Galaxy S10 SM-G973 DS 512GB Black,screen_size : 6.1 ;  memory_size : 512 ; battery_size : 3400 ; os  :  Android,Android,21229,6.1,512,3400,Feb-19,
782,Samsung,1,Galaxy S10 SM-G9730 DS 128GB Black,screen_size : 6.1 ;  memory_size : 128 ; battery_size : 3400 ; os  :  Android,Android,19123,6.1,128,3400,Feb-19,
783,Samsung,1,Galaxy S10+ SM-G975 DS 128GB Black (SM-G975FZKD),screen_size : 6.4 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,17860,6.4,128,4000,Feb-19,
784,Samsung,1,Galaxy S10+ SM-G975 DS 1TB Black (SM-G975FCKH),screen_size : 6.4 ;  memory_size : 1000 ; battery_size : 4000 ; os  :  Android,Android,22932,6.4,1000,4000,Feb-19,
785,Samsung,1,Galaxy S10+ SM-G975 DS 1TB Ceramic White (SM-G975FCWH),screen_size : 6.4 ;  memory_size : 1000 ; battery_size : 4000 ; os  :  Android,Android,23137,6.4,1000,4000,Feb-19,
786,Samsung,1,Galaxy S10+ SM-G975 DS 512GB Black (SM-G975FCKG),screen_size : 6.4 ;  memory_size : 512 ; battery_size : 4000 ; os  :  Android,Android,21304,6.4,512,4000,Feb-19,
787,Samsung,1,Galaxy S10+ SM-G975 DS 512GB White (SM-G975FCWG),screen_size : 6.4 ;  memory_size : 512 ; battery_size : 4000 ; os  :  Android,Android,19878,6.4,512,4000,Feb-19,
788,Samsung,1,Galaxy S10+ SM-G975 SS 512GB White,screen_size : 6.4 ;  memory_size : 512 ; battery_size : 4000 ; os  :  Android,Android,18739,6.4,512,4000,Feb-19,
789,Samsung,1,Galaxy S10+ SM-G975 SS 512GB White,screen_size : 6.4 ;  memory_size : 512 ; battery_size : 4000 ; os  :  Android,Android,18739,6.4,512,4000,Feb-19,
790,Samsung,1,Galaxy S10+ SM-G9750 DS 128GB Black,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,20044,6.4,128,4000,Feb-19,
791,Samsung,1,Galaxy S10+ SM-G9750 DS 128GB Black,screen_size : 6.4 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,20044,6.4,128,4000,Feb-19,
792,Samsung,1,Galaxy S10+ SM-G9750 DS 1TB Black,screen_size : 6.4 ;  memory_size : 1000 ; battery_size : 4000 ; os  :  Android,Android,21454,6.4,1000,4000,Feb-19,
793,Samsung,1,Galaxy S10e SM-G970 DS 128GB Black (SM-G970FZKD),screen_size : 5.8 ;  memory_size : 128 ; battery_size : 3100 ; os  :  Android,Android,16313,5.8,128,3100,Feb-19,
794,Samsung,1,Galaxy S10e SM-G9700 DS 128GB Black,screen_size : 5.8 ;  memory_size : 128 ; battery_size : 3100 ; os  :  Android,Android,12499,5.8,128,3100,Mar-19,
795,Samsung,1,Galaxy S20 5G SM-G981 12/128GB Cosmic Gray,screen_size : 6.2 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,20699,6.2,128,4000,Jul-20,
796,Samsung,1,Galaxy S20 5G SM-G9810 12/128GB Cloud Pink,screen_size : 6.2 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,22846,6.2,128,4000,May-20,
797,Samsung,1,Galaxy S20 FE 5G SM-G7810 8/128GB Cloud Navy,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,17390,6.5,128,4500,Oct-20,
798,Samsung,1,Galaxy S20 FE 5G SM-G7810 Dual 8/256GB Cloud Navy,screen_size : 6.5 ;  memory_size : 256 ; battery_size : 4500 ; os  :  Android,Android,21157,6.5,256,4500,Jan-21,
799,Samsung,1,Galaxy S20 FE 5G SM-G781B 6/128GB Cloud Red,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,17332,6.5,128,4500,Dec-20,
800,Samsung,1,Galaxy S20 FE 5G SM-G781B 8/128GB Cloud Red,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,16980,6.5,128,4500,Jan-21,
801,Samsung,1,Galaxy S20 FE SM-G780F 6/128GB Blue (SM-G780FZBD),screen_size : 6.5 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,17631,6.5,128,4500,Sep-20,
802,Samsung,1,Galaxy S20 FE SM-G780F 6/256GB Cloud Navy,screen_size : 6.5 ;  memory_size : 256 ; battery_size : 4500 ; os  :  Android,Android,20513,6.5,256,4500,Dec-20,
803,Samsung,1,Galaxy S20 FE SM-G780F 8/128GB Cloud Navy,screen_size : 6.5 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,16396,6.5,128,4500,Nov-20,
804,Samsung,1,Galaxy S20 FE SM-G780F 8/256GB Blue (SM-G780FZBH),screen_size : 6.5 ;  memory_size : 256 ; battery_size : 4500 ; os  :  Android,Android,19215,6.5,256,4500,Nov-20,
805,Samsung,1,Galaxy S20 SM-G980 8/128GB Grey (SM-G980FZAD),screen_size : 6.2 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,21011,6.2,128,4000,Feb-20,
806,Samsung,1,Galaxy S20 Ultra 5G SM-G9880 12/256GB Cosmic Gray,screen_size : 6.9 ;  memory_size : 256 ; battery_size : 5000 ; os  :  Android,Android,29175,6.9,256,5000,May-20,
807,Samsung,1,Galaxy S20 Ultra 5G SM-G988B 12/128GB Black,screen_size : 6.9 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,27461,6.9,128,5000,May-20,
808,Samsung,1,Galaxy S20 Ultra SM-G988 128GB Grey (SM-G988BZAD),screen_size : 6.9 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,32806,6.9,128,5000,Feb-20,
809,Samsung,1,Galaxy S20+ 5G SM-G9860 12/128GB Cosmic Black,screen_size : 6.9 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,23302,6.9,128,4500,Apr-20,
810,Samsung,1,Galaxy S20+ 5G SM-G9860 8/128GB Gray,screen_size : 6.7 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,24843,6.7,128,4500,May-20,
811,Samsung,1,Galaxy S20+ 5G SM-G9860 8/128GB Gray,screen_size : 6.7 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,24843,6.7,128,4500,May-20,
812,Samsung,1,Galaxy S20+ 5G SM-G986B 12/128GB Black,screen_size : 6.7 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,21905,6.7,128,4500,Oct-20,
813,Samsung,1,Galaxy S20+ 5G SM-G986F-DS 12/128GB Black,screen_size : 6.7 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,21326,6.7,128,4500,Feb-20,
814,Samsung,1,Galaxy S20+ LTE SM-G985 Dual 8/128GB Black (SM-G985FZKD),screen_size : 6.7 ;  memory_size : 128 ; battery_size : 4500 ; os  :  Android,Android,24160,6.7,128,4500,Feb-20,
815,Samsung,1,Galaxy S21 8/128GB Phantom Grey (SM-G991BZADSEK),screen_size : 6.2 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,26751,6.2,128,4000,Jan-21,
816,Samsung,1,Galaxy S21 8/256GB Phantom Grey (SM-G991BZAGSEK),screen_size : 6.2 ;  memory_size : 256 ; battery_size : 4000 ; os  :  Android,Android,28876,6.2,256,4000,Jan-21,
817,Samsung,1,Galaxy S21 Ultra 12/128GB Phantom Black (SM-G998BZKDSEK),screen_size : 6.8 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,37630,6.8,128,5000,Jan-21,
818,Samsung,1,Galaxy S21 Ultra 12/256GB Phantom Black (SM-G998BZKGSEK),screen_size : 6.8 ;  memory_size : 256 ; battery_size : 5000 ; os  :  Android,Android,39620,6.8,256,5000,Jan-21,
819,Samsung,1,Galaxy S21 Ultra 16/512GB Phantom Black (SM-G998BZKHSEK),screen_size : 6.8 ;  memory_size : 512 ; battery_size : 5000 ; os  :  Android,Android,42649,6.8,512,5000,Jan-21,
820,Samsung,1,Galaxy S21+ 8/128GB Phantom Black (SM-G996BZKDSEK),screen_size : 6.7 ;  memory_size : 128 ; battery_size : 4800 ; os  :  Android,Android,31574,6.7,128,4800,Jan-21,
821,Samsung,1,Galaxy S21+ 8/256GB Phantom Black (SM-G996BZKGSEK),screen_size : 6.7 ;  memory_size : 256 ; battery_size : 4800 ; os  :  Android,Android,33443,6.7,256,4800,Jan-21,
822,Samsung,1,Galaxy S7 G930F 32GB (Black),screen_size : 5.1 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,5400,5.1,32,3000,Apr-16,
823,Samsung,1,Galaxy S7 G930F 32GB (Gold),screen_size : 5.1 ;  memory_size : 32 ; battery_size : 3000 ; os  :  Android,Android,7782,5.1,32,3000,Apr-16,
824,Samsung,1,Galaxy S8 64GB Blue,screen_size : 5.8 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,7864,5.8,64,3000,Mar-17,
825,Samsung,1,Galaxy S8 G950F Single Sim 64GB Black,screen_size : 5.8 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,7640,5.8,64,3000,Feb-18,
826,Samsung,1,Galaxy S8+ 64GB Black (SM-G955FZKD),screen_size : 6.2 ;  memory_size : 64 ; battery_size : 3500 ; os  :  Android,Android,10787,6.2,64,3500,Mar-17,
827,Samsung,1,Galaxy S8+ SM-G955U 64GB Black,screen_size : 6.2 ;  memory_size : 64 ; battery_size : 3500 ; os  :  Android,Android,8709,6.2,64,3500,Dec-20,
828,Samsung,1,Galaxy S9 SM-G960 DS 128GB Black (SM-G960FZKG),screen_size : 5.8 ;  memory_size : 128 ; battery_size : 3000 ; os  :  Android,Android,14990,5.8,128,3000,Feb-18,
829,Samsung,1,Galaxy S9 SM-G960 DS 128GB Black (SM-G960FZKG),screen_size : 5.8 ;  memory_size : 128 ; battery_size : 3000 ; os  :  Android,Android,14990,5.8,128,3000,Feb-18,
830,Samsung,1,Galaxy S9 SM-G960 DS 128GB Black (SM-G960FZKG),screen_size : 5.8 ;  memory_size : 128 ; battery_size : 3000 ; os  :  Android,Android,14990,5.8,128,3000,Feb-18,
831,Samsung,1,Galaxy S9 SM-G960 DS 128GB Blue,screen_size : 5.8 ;  memory_size : 128 ; battery_size : 3000 ; os  :  Android,Android,16798,5.8,128,3000,Feb-18,
832,Samsung,1,Galaxy S9 SM-G960 DS 128GB Blue,screen_size : 5.8 ;  memory_size : 128 ; battery_size : 3000 ; os  :  Android,Android,16798,5.8,128,3000,Feb-18,
833,Samsung,1,Galaxy S9 SM-G960 DS 128GB Grey (SM-G960FZAG),screen_size : 5.8 ;  memory_size : 128 ; battery_size : 3000 ; os  :  Android,Android,13720,5.8,128,3000,Feb-18,
834,Samsung,1,Galaxy S9 SM-G960 DS 128GB Purple (SM-G960FZPG),screen_size : 5.8 ;  memory_size : 128 ; battery_size : 3000 ; os  :  Android,Android,13537,5.8,128,3000,Feb-18,
835,Samsung,1,Galaxy S9 SM-G960 DS 64GB Black (SM-G960FZKD),screen_size : 5.8 ;  memory_size : 64 ; battery_size : 3000 ; os  :  Android,Android,11207,5.8,64,3000,Feb-18,
836,Samsung,1,Galaxy S9 SM-G960U1 128GB Purple,screen_size : 5.8 ;  memory_size : 128 ; battery_size : 3000 ; os  :  Android,Android,12869,5.8,128,3000,Dec-20,
837,Samsung,1,Galaxy S9+ SM-G965 DS 128GB Black,screen_size : 6.2 ;  memory_size : 128 ; battery_size : 3500 ; os  :  Android,Android,13550,6.2,128,3500,Feb-18,
838,Samsung,1,Galaxy S9+ SM-G965 DS 128GB Blue,screen_size : 6.2 ;  memory_size : 128 ; battery_size : 3500 ; os  :  Android,Android,13436,6.2,128,3500,Feb-18,
839,Samsung,1,Galaxy S9+ SM-G965 DS 128GB Grey,screen_size : 6.2 ;  memory_size : 128 ; battery_size : 3500 ; os  :  Android,Android,13525,6.2,128,3500,Feb-18,
840,Samsung,1,Galaxy S9+ SM-G965 DS 128GB Purple,screen_size : 6.2 ;  memory_size : 128 ; battery_size : 3500 ; os  :  Android,Android,14502,6.2,128,3500,Feb-18,
841,Samsung,1,Galaxy S9+ SM-G965 DS 256GB Black (SM-G965FZKH),screen_size : 6.2 ;  memory_size : 256 ; battery_size : 3500 ; os  :  Android,Android,14532,6.2,256,3500,Feb-18,
842,Samsung,1,Galaxy S9+ SM-G965 DS 64GB Black (SM-G965FZKD),screen_size : 6.2 ;  memory_size : 64 ; battery_size : 3500 ; os  :  Android,Android,13837,6.2,64,3500,Feb-18,
843,Samsung,1,Galaxy Z Flip 5G SM-F707 8/256GB Mystic Bronze,screen_size : 6.7 ;  memory_size : 256 ; battery_size : 3300 ; os  :  Android,Android,22434,6.7,256,3300,Oct-20,
844,Samsung,1,Galaxy Z Flip SM-F700 8/256GB Mirror Purple (SM-F700FZPD),screen_size : 6.7 ;  memory_size : 256 ; battery_size : 3300 ; os  :  Android,Android,35015,6.7,256,3300,Feb-20,
845,Samsung,1,Galaxy Z Fold2 12/256GB Mystic Black (SM-F916BZKQ),screen_size : 7.6 ;  memory_size : 256 ; battery_size : 4500 ; os  :  Android,Android,51460,7.6,256,4500,Aug-20,
846,Prestigio,1,Grace A1 1281 Dual Sim Red (PFP1281DUORED),screen_size : 2.8 ;  memory_size : 0.032 ; battery_size : 950 ; os  :  ,,460,2.8,0.032,950,Sep-17,
847,LG,1,H791 Nexus 5X 32GB (Mint),screen_size : 5.2 ;  memory_size : 32 ; battery_size : 2700 ; os  :  Android,Android,4189,5.2,32,2700,Sep-15,
848,LG,1,H791 Nexus 5X 32GB (Mint),screen_size : 5.2 ;  memory_size : 32 ; battery_size : 2700 ; os  :  Android,Android,4189,5.2,32,2700,Sep-15,
849,LG,1,H990 V20 Dual 64GB (Black),screen_size : 5.7 ;  memory_size : 64 ; battery_size : 3200 ; os  :  Android,Android,3299,5.7,64,3200,Nov-16,
850,LG,1,H990 V20 Dual 64GB (Silver),screen_size : 5.7 ;  memory_size : 64 ; battery_size : 3200 ; os  :  Android,Android,3299,5.7,64,3200,Nov-16,
851,myPhone,1,Hammer Energy Black,screen_size : 5 ;  memory_size : 16 ; battery_size : 5000 ; os  :  Android,Android,5600,5,16,5000,Jan-17,
852,Lenovo,1,K10 Note 4/64GB Black,screen_size : 6.39 ;  memory_size : 64 ; battery_size : 4050 ; os  :  Android,Android,4630,6.39,64,4050,Jun-20,
853,Lenovo,1,K10 Note 6/128GB Louise Lake,screen_size : 6.39 ;  memory_size : 128 ; battery_size : 4050 ; os  :  Android,Android,5249,6.39,128,4050,Aug-20,
854,Oukitel,1,K12 6/64 Black,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 10000 ; os  :  Android,Android,5101,6.3,64,10000,Jul-19,
855,Oukitel,1,K12 6/64 Black,screen_size : 6.3 ;  memory_size : 64 ; battery_size : 10000 ; os  :  Android,Android,5101,6.3,64,10000,Jul-19,
856,Oukitel,1,K13 4/64GB Black,screen_size : 6.41 ;  memory_size : 64 ; battery_size : 11000 ; os  :  Android,Android,5039,6.41,64,11000,Mar-20,
857,Oukitel,1,K13 4/64GB Black,screen_size : 6.41 ;  memory_size : 64 ; battery_size : 11000 ; os  :  Android,Android,5039,6.41,64,11000,Mar-20,
858,Oukitel,1,K13 4/64GB Pro Black,screen_size : 6.41 ;  memory_size : 64 ; battery_size : 11000 ; os  :  Android,Android,5146,6.41,64,11000,Mar-20,
859,Oukitel,1,K13 Pro Leather Black,screen_size : 6.41 ;  memory_size : 64 ; battery_size : 11000 ; os  :  Android,Android,5331,6.41,64,11000,Mar-20,
860,Lenovo,1,K5 Pro 4/64GB Black,screen_size : 5.99 ;  memory_size : 64 ; battery_size : 4050 ; os  :  Android,Android,3786,5.99,64,4050,Feb-19,
861,Oukitel,1,K9 4/64 Black,screen_size : 7.12 ;  memory_size : 64 ; battery_size : 6000 ; os  :  Android,Android,5467,7.12,64,6000,Jul-19,
862,BlackBerry,1,KEYone,screen_size : 4.5 ;  memory_size : 32 ; battery_size : 3505 ; os  :  Android,Android,5674,4.5,32,3505,Sep-17,
863,Cubot,1,King Kong CS,screen_size : 5 ;  memory_size : 16 ; battery_size : 4400 ; os  :  Android,Android,2500,5,16,4400,Dec-20,
864,Cubot,1,King Kong CS,screen_size : 5 ;  memory_size : 16 ; battery_size : 4400 ; os  :  Android,Android,2500,5,16,4400,Dec-20,
865,Cubot,1,King Kong CS,screen_size : 5 ;  memory_size : 16 ; battery_size : 4400 ; os  :  Android,Android,2500,5,16,4400,Dec-20,
866,Cubot,1,Kingkong mini 3/32GB Red,screen_size : 4 ;  memory_size : 32 ; battery_size : 2000 ; os  :  Android,Android,3046,4,32,2000,Aug-20,
867,Cubot,1,Kingkong mini 3/32GB Yellow,screen_size : 4 ;  memory_size : 32 ; battery_size : 2000 ; os  :  Android,Android,3046,4,32,2000,Aug-20,
868,Nokia,1,Lumia 925 (Black),screen_size : 4.5 ;  memory_size : 16 ; battery_size : 2000 ; os  :  WindowsPhone,WindowsPhone,2600,4.5,16,2000,Jul-13,
869,Nokia,1,Lumia 925 (White),screen_size : 4.5 ;  memory_size : 16 ; battery_size : 2000 ; os  :  WindowsPhone,WindowsPhone,2600,4.5,16,2000,Jul-13,
870,Nokia,1,Lumia 925 (White),screen_size : 4.5 ;  memory_size : 16 ; battery_size : 2000 ; os  :  WindowsPhone,WindowsPhone,2600,4.5,16,2000,Jul-13,
871,KENEKSI,1,M1 Art (Red),screen_size : 1.77 ;  memory_size :  ; battery_size : 650 ; os  :  ,,610,1.77,,650,Oct-15,
872,Meizu,1,M10 2/32GB Black,screen_size : 6.5 ;  memory_size : 32 ; battery_size : 4000 ; os  :  Android,Android,3190,6.5,32,4000,Oct-19,
873,Meizu,1,M10 2/32GB Red,screen_size : 6.5 ;  memory_size : 32 ; battery_size : 4000 ; os  :  Android,Android,3312,6.5,32,4000,Oct-19,
874,Meizu,1,M10 3/32GB Black,screen_size : 6.5 ;  memory_size : 32 ; battery_size : 4000 ; os  :  Android,Android,3325,6.5,32,4000,Oct-19,
875,Meizu,1,M10 3/32GB Blue,screen_size : 6.5 ;  memory_size : 32 ; battery_size : 4000 ; os  :  Android,Android,3608,6.5,32,4000,Oct-19,
876,AGM,1,M2 Gold,screen_size : 2.4 ;  memory_size :  ; battery_size : 1970 ; os  :  ,,1491,2.4,,1970,Sep-19,
877,AGM,1,M3 Black,screen_size : 2.4 ;  memory_size :  ; battery_size : 1970 ; os  :  ,,1484,2.4,,1970,Dec-19,
878,AGM,1,M5 Black,screen_size : 2.8 ;  memory_size : 8 ; battery_size : 2500 ; os  :  Android,Android,2840,2.8,8,2500,Mar-20,
879,Meizu,1,M6 Note 3/16GB Black,screen_size : 5.5 ;  memory_size : 16 ; battery_size : 4000 ; os  :  Android,Android,3281,5.5,16,4000,Nov-17,
880,Meizu,1,M6T 2/16GB Black,screen_size : 5.7 ;  memory_size : 16 ; battery_size : 3300 ; os  :  Android,Android,2765,5.7,16,3300,Jul-18,
881,Meizu,1,M6T 3/32GB Blue,screen_size : 5.7 ;  memory_size : 32 ; battery_size : 3300 ; os  :  Android,Android,2999,5.7,32,3300,Jul-18,
882,Meizu,1,M6s 3/64GB Gold,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 3000 ; os  :  ,,4200,5.7,64,3000,Jan-18,
883,Meizu,1,M8 4/64GB Black,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 3100 ; os  :  Android,Android,3855,5.7,64,3100,Nov-18,
884,Meizu,1,M8 4/64GB Blue,screen_size : 5.7 ;  memory_size : 64 ; battery_size : 3100 ; os  :  Android,Android,3726,5.7,64,3100,Feb-19,
885,DOOGEE,1,MIX 2 6/64GB Black,screen_size : 6 ;  memory_size : 64 ; battery_size : 4060 ; os  :  Android,Android,3682,6,64,4060,Jan-18,
886,Maxcom,1,MM111,screen_size : 1.4 ;  memory_size : 0.032 ; battery_size : 460 ; os  :  ,,563,1.4,0.032,460,Dec-20,
887,Maxcom,1,MM111,screen_size : 1.4 ;  memory_size : 0.032 ; battery_size : 460 ; os  :  ,,563,1.4,0.032,460,Dec-20,
888,Maxcom,1,MM135 Black-Blue,screen_size : 1.77 ;  memory_size :  ; battery_size : 600 ; os  :  ,,335,1.77,,600,Aug-19,
889,Maxcom,1,MM142 Black,screen_size : 2.4 ;  memory_size :  ; battery_size : 1400 ; os  :  ,,394,2.4,,1400,Aug-19,
890,Maxcom,1,MM236 Black-Silver,screen_size : 2.8 ;  memory_size :  ; battery_size : 950 ; os  :  ,,666,2.8,,950,May-18,
891,Maxcom,1,MM320 Black,screen_size : 3.2 ;  memory_size :  ; battery_size : 1000 ; os  :  ,,921,3.2,,1000,Jun-20,
892,Maxcom,1,MM320 Black,screen_size : 3.2 ;  memory_size :  ; battery_size : 1000 ; os  :  ,,921,3.2,,1000,Jun-20,
893,Maxcom,1,MM426 Black,screen_size : 1.77 ;  memory_size : 0.032 ; battery_size : 600 ; os  :  ,,528,1.77,0.032,600,Feb-20,
894,Maxcom,1,MM471 White,screen_size : 2.2 ;  memory_size :  ; battery_size : 1400 ; os  :  ,,774,2.2,,1400,Aug-20,
895,Maxcom,1,MM720 Black,screen_size : 2.2 ;  memory_size :  ; battery_size : 800 ; os  :  ,,720,2.2,,800,May-18,
896,Maxcom,1,MM817 Black,screen_size : 2.4 ;  memory_size :  ; battery_size : 800 ; os  :  ,,747,2.4,,800,Jun-20,
897,Maxcom,1,MM817 Black,screen_size : 2.4 ;  memory_size :  ; battery_size : 800 ; os  :  ,,747,2.4,,800,Jun-20,
898,HUAWEI,1,Mate 10 6/128GB Gold,screen_size : 5.9 ;  memory_size : 128 ; battery_size : 4000 ; os  :  Android,Android,13733,5.9,128,4000,May-18,
899,HUAWEI,1,Mate 10 6/256GB Porsche Design,screen_size : 6 ;  memory_size : 256 ; battery_size : 4000 ; os  :  Android,Android,14257,6,256,4000,Mar-18,
900,HUAWEI,1,Mate 20 DS 6/64GB Black,screen_size : 6.53 ;  memory_size : 64 ; battery_size : 4000 ; os  :  Android,Android,13612,6.53,64,4000,Jan-19,
901,HUAWEI,1,Mate RS Porsche Design 6/256GB Black,screen_size : 6 ;  memory_size : 256 ; battery_size : 4000 ; os  :  Android,Android,13782,6,256,4000,Dec-20,
902,HUAWEI,1,Mate Xs 8/512GB Interstellar blue (51095CSQ),screen_size :  ;  memory_size : 512 ; battery_size : 4500 ; os  :  Android,Android,56082,,512,4500,Jul-20,
903,Xiaomi,1,Mi 10 Lite 6/128GB Cosmic Grey,screen_size : 6.57 ;  memory_size : 128 ; battery_size : 4160 ; os  :  Android,Android,11104,6.57,128,4160,Jun-20,
904,Xiaomi,1,Mi 10 Lite 6/64GB Cosmic Grey,screen_size : 6.57 ;  memory_size : 64 ; battery_size : 4160 ; os  :  Android,Android,12456,6.57,64,4160,Jun-20,
905,Xiaomi,1,Mi 10 Lite 8/256GB Dream White,screen_size : 6.57 ;  memory_size : 256 ; battery_size : 4160 ; os  :  Android,Android,12055,6.57,256,4160,Jun-20,
906,Xiaomi,1,Mi 10 Pro 8/256GB Gray,screen_size : 6.67 ;  memory_size : 256 ; battery_size : 4500 ; os  :  Android,Android,27999,6.67,256,4500,May-20,
907,Xiaomi,1,Mi 10T 6/128GB Cosmic Black,screen_size : 6.67 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,12778,6.67,128,5000,Oct-20,
908,Xiaomi,1,Mi 10T 8/128GB Cosmic Black,screen_size : 6.67 ;  memory_size : 128 ; battery_size : 5000 ; os  :  Android,Android,13236,6.67,128,5000,Oct-20,
